AOI COVERAGE REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Name:, PH_PH95235939_J_BOT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Program Generated:, Date: 2023 12 13 Time: 14:32:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Components Detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Components,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnTrained But Skipped,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Skipped Components,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coverage (Excluded Skip Component),100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RefDes, Part Number, Type, Z-Height, Presence Mode, Locator Image Plane, Presence Threshold, Hor Threshold, Ver threshold, Skew threshold,  Billboard, Flipped, Bridging, Joints, Side Fillets, Lead Ringer, Tweeze, OCR, OCV, OCI, VPOD, CPM, LiftedLead, Coplan, Damaged, Polarity, TombStone, Foreign Material, Custom Inspection, AWC Inspection, 3D Geometry Measure, Through Hole Tech, Alternates, Comment, Gap Detector, Periodic Check
1:ca2b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca2a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c16,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c38,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c57,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca1d,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca1c,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca1b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c53,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca1a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c61,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1-c52,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c54,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca3a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca3b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca3c,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ca3d,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c56,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c40,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c45,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c24,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c100,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca2c,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca2d,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca2b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca2a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c16,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c38,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c57,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca1d,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca1c,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca1b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c53,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca1a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c61,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c52,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c54,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca3a,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca3b,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca3c,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:ca3d,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c56,PH15224380,cph15224380,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c130,PH15226489,cph15226489,---,3D Mode,3D Only,70,200,200,8,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c130,PH15226489,cph15226489,---,3D Mode,3D Only,70,200,200,8,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:c111,PH15226508,cph15226508,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:c111,PH15226508,cph15226508,---,3D Mode,3D Only,60,120,120,6,On,---,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r226,PH10111590,rph10111590,---,3D Mode,3D Only,60,200,200,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r225,PH10111590,rph10111590,---,3D Mode,3D Only,60,200,200,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r226,PH10111590,rph10111590,---,3D Mode,3D Only,60,200,200,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r225,PH10111590,rph10111590,---,3D Mode,3D Only,60,200,200,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r62,PH10122213,rph10122213,---,3D Mode,3D Only,60,130,130,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r62,PH10122213,rph10122213,---,3D Mode,3D Only,60,130,130,6,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r152,PH10124711,rph10124711,---,3D Mode,3D Only,60,200,220,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r100,PH10124711,rph10124711,---,3D Mode,3D Only,60,200,220,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r152,PH10124711,rph10124711,---,3D Mode,3D Only,60,200,220,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r100,PH10124711,rph10124711,---,3D Mode,3D Only,60,200,220,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:c117,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r171,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r166,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r138,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r211,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r171,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:c117,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r166,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r138,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r211,PH10160214,rph10160214,---,3D Mode,3D Only,60,200,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r183,PH10169317,rph10169317,---,3D Mode,3D Only,60,200,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r183,PH10169317,rph10169317,---,3D Mode,3D Only,60,200,250,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r24,PH10170298,rph10170298,---,3D Mode,3D Only,60,193,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r24,PH10170298,rph10170298,---,3D Mode,3D Only,60,193,200,7,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r193,PH10170500,rph10170500,---,3D Mode,3D Only,60,170,200,7.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r193,PH10170500,rph10170500,---,3D Mode,3D Only,60,170,200,7.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r223,PH10170762,rph10170762,---,3D Mode,3D Only,60,200,120,5.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r195,PH10170762,rph10170762,---,3D Mode,3D Only,60,200,120,5.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r223,PH10170762,rph10170762,---,3D Mode,3D Only,60,200,120,5.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
2:r195,PH10170762,rph10170762,---,3D Mode,3D Only,60,200,120,5.5,On,On,---,On,Off,---,---,Off,On,---,---,---,---,On,On,Off,---,On,Off,---,Off,---,Off,,---,Off
1:r71,PH10206221,rph10206221,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r45,PH10206221,rph10206221,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r71,PH10206221,rph10206221,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r45,PH10206221,rph10206221,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r15,PH10207539,rph10207539,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r16,PH10207539,rph10207539,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r15,PH10207539,rph10207539,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r16,PH10207539,rph10207539,---,3D Mode,3D Only,60,120,120,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r6,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r58,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r114,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r123,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r122,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r59,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r115,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r188,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r167,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r6,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r58,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r114,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r123,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r122,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r59,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r115,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r188,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
2:r167,PH10207542,rph10207542,---,3D Mode,3D Only,60,150,150,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r219,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r220,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r221,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r149,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r110,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r176,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r147,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r43,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r25,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r145,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r22,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r27,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r182,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r231,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r230,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r229,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r143,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r10,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra12a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra12b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra12c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r52,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra12d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra19d,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra19c,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra19b,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:ra19a,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r200,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r199,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r198,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r44,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r47,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r46,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
1:r35,PH10207544,rph10207544,---,3D Mode,3D Only,60,160,140,7,On,On,---,On,Off,---,---,Off,Off,---,---,---,---,On,On,Off,---,On,On,---,Off,---,Off,,---,Off
